"","x"
"23996","Sedang"
"23997","Sedang"
"23998","Sedang"
"23999","Sedang"
"24000","Sedang"
"24001","Sedang"
"24002","Sedang"
"24003","Sedang"
"24004","Sedang"
"24005","Sedang"
"24006","Sedang"
"24007","Sedang"
"24008","Sedang"
"24009","Sedang"
"24010","Sedang"
"24011","Sedang"
"24012","Sedang"
"24013","Sedang"
"24014","Sedang"
"24015","Sedang"
"24016","Sedang"
"24017","Sedang"
"24018","Sedang"
"24019","Sedang"
"24020","Sedang"
"24021","Sedang"
"24022","Sedang"
"24023","Sedang"
"24024","Sedang"
"24025","Sedang"
"24026","Sedang"
"24027","Sedang"
"24028","Sedang"
"24029","Sedang"
"24030","Sedang"
"24031","Sedang"
"24032","Sedang"
"24033","Sedang"
"24034","Sedang"
"24035","Sedang"
"24036","Sedang"
"24037","Sedang"
"24038","Sedang"
"24039","Sedang"
"24040","Sedang"
"24041","Sedang"
"24042","Sedang"
"24043","Sedang"
"24044","Sedang"
"24045","Sedang"
"24046","Sedang"
"24047","Sedang"
"24048","Sedang"
"24049","Sedang"
"24050","Sedang"
"24051","Sedang"
"24052","Sedang"
"24053","Sedang"
"24054","Sedang"
"24055","Sedang"
"24056","Sedang"
"24057","Sedang"
"24058","Sedang"
"24059","Sedang"
"24060","Sedang"
"24061","Sedang"
"24062","Sedang"
"24063","Sedang"
"24064","Sedang"
"24065","Sedang"
"24066","Sedang"
"24067","Sedang"
"24068","Sedang"
"24069","Sedang"
"24070","Sedang"
"24071","Sedang"
"24072","Sedang"
"24073","Sedang"
"24074","Sedang"
"24075","Sedang"
"24076","Sedang"
"24077","Sedang"
"24078","Sedang"
"24079","Sedang"
"24080","Sedang"
"24081","Sedang"
"24082","Sedang"
"24083","Sedang"
"24084","Sedang"
"24085","Sedang"
"24086","Sedang"
"24087","Sedang"
"24088","Sedang"
"24089","Sedang"
"24090","Sedang"
"24091","Sedang"
"24092","Sedang"
"24093","Sedang"
"24094","Sedang"
"24095","Sedang"
"24096","Sedang"
"24097","Sedang"
"24098","Sedang"
"24099","Sedang"
"24100","Sedang"
"24101","Sedang"
"24102","Sedang"
"24103","Sedang"
"24104","Sedang"
"24105","Sedang"
"24106","Sedang"
"24107","Sedang"
"24108","Sedang"
"24109","Sedang"
"24110","Sedang"
"24111","Sedang"
"24112","Sedang"
"24113","Sedang"
"24114","Sedang"
"24115","Sedang"
"24116","Sedang"
"24117","Sedang"
"24118","Sedang"
"24119","Sedang"
"24120","Sedang"
"24121","Sedang"
"24122","Sedang"
"24123","Sedang"
"24124","Sedang"
"24125","Sedang"
"24126","Sedang"
"24127","Sedang"
"24128","Sedang"
"24129","Sedang"
"24130","Sedang"
"24131","Sedang"
"24132","Sedang"
"24133","Sedang"
"24134","Sedang"
"24135","Sedang"
"24136","Sedang"
"24137","Sedang"
"24138","Sedang"
"24139","Sedang"
"24140","Sedang"
"24141","Sedang"
"24142","Sedang"
"24143","Sedang"
"24144","Sedang"
"24145","Sedang"
"24146","Sedang"
"24147","Sedang"
"24148","Sedang"
"24149","Sedang"
"24150","Sedang"
"24151","Sedang"
"24152","Sedang"
"24153","Sedang"
"24154","Sedang"
"24155","Sedang"
"24156","Sedang"
"24157","Sedang"
"24158","Sedang"
"24159","Sedang"
"24160","Sedang"
"24161","Sedang"
"24162","Sedang"
"24163","Sedang"
"24164","Sedang"
"24165","Sedang"
"24166","Sedang"
"24167","Sedang"
"24168","Sedang"
"24169","Sedang"
"24170","Sedang"
"24171","Sedang"
"24172","Sedang"
"24173","Sedang"
"24174","Sedang"
"24175","Sedang"
"24176","Sedang"
"24177","Sedang"
"24178","Sedang"
"24179","Sedang"
"24180","Sedang"
"24181","Sedang"
"24182","Sedang"
"24183","Sedang"
"24184","Sedang"
"24185","Sedang"
"24186","Sedang"
"24187","Sedang"
"24188","Sedang"
"24189","Sedang"
"24190","Sedang"
"24191","Sedang"
"24192","Sedang"
"24193","Sedang"
"24194","Sedang"
"24195","Sedang"
"24196","Sedang"
"24197","Sedang"
"24198","Sedang"
"24199","Sedang"
"24200","Sedang"
"24201","Sedang"
"24202","Sedang"
"24203","Sedang"
"24204","Sedang"
"24205","Sedang"
"24206","Sedang"
"24207","Sedang"
"24208","Sedang"
"24209","Sedang"
"24210","Sedang"
"24211","Sedang"
"24212","Sedang"
"24213","Sedang"
"24214","Sedang"
"24215","Sedang"
"24216","Sedang"
"24217","Sedang"
"24218","Sedang"
"24219","Sedang"
"24220","Sedang"
"24221","Sedang"
"24222","Sedang"
"24223","Sedang"
"24224","Sedang"
"24225","Sedang"
"24226","Sedang"
"24227","Sedang"
"24228","Sedang"
"24229","Sedang"
"24230","Sedang"
"24231","Sedang"
"24232","Sedang"
"24233","Sedang"
"24234","Sedang"
"24235","Sedang"
"24236","Sedang"
"24237","Sedang"
"24238","Sedang"
"24239","Sedang"
"24240","Sedang"
"24241","Sedang"
"24242","Sedang"
"24243","Sedang"
"24244","Sedang"
"24245","Sedang"
"24246","Sedang"
"24247","Sedang"
"24248","Sedang"
"24249","Sedang"
"24250","Sedang"
"24251","Sedang"
"24252","Sedang"
"24253","Sedang"
"24254","Sedang"
"24255","Sedang"
"24256","Sedang"
"24257","Sedang"
"24258","Sedang"
"24259","Sedang"
"24260","Sedang"
"24261","Sedang"
"24262","Sedang"
"24263","Sedang"
"24264","Sedang"
"24265","Sedang"
"24266","Sedang"
"24267","Sedang"
"24268","Sedang"
"24269","Sedang"
"24270","Sedang"
"24271","Sedang"
"24272","Sedang"
"24273","Sedang"
"24274","Sedang"
"24275","Sedang"
"24276","Sedang"
"24277","Sedang"
"24278","Sedang"
"24279","Sedang"
"24280","Sedang"
"24281","Sedang"
"24282","Sedang"
"24283","Sedang"
"24284","Sedang"
"24285","Sedang"
"24286","Sedang"
"24287","Sedang"
"24288","Sedang"
"24289","Sedang"
"24290","Sedang"
"24291","Sedang"
"24292","Sedang"
"24293","Sedang"
"24294","Sedang"
"24295","Sedang"
"24296","Sedang"
"24297","Sedang"
"24298","Sedang"
"24299","Sedang"
"24300","Sedang"
"24301","Sedang"
"24302","Sedang"
"24303","Sedang"
"24304","Sedang"
"24305","Sedang"
"24306","Sedang"
"24307","Sedang"
"24308","Sedang"
"24309","Sedang"
"24310","Sedang"
"24311","Sedang"
"24312","Sedang"
"24313","Sedang"
"24314","Sedang"
"24315","Sedang"
"24316","Sedang"
"24317","Sedang"
"24318","Sedang"
"24319","Sedang"
"24320","Sedang"
"24321","Sedang"
"24322","Sedang"
"24323","Sedang"
"24324","Sedang"
"24325","Sedang"
"24326","Sedang"
"24327","Sedang"
"24328","Sedang"
"24329","Sedang"
"24330","Sedang"
"24331","Sedang"
"24332","Sedang"
"24333","Sedang"
"24334","Sedang"
"24335","Sedang"
"24336","Sedang"
"24337","Sedang"
"24338","Sedang"
"24339","Sedang"
"24340","Sedang"
"24341","Sedang"
"24342","Sedang"
"24343","Sedang"
"24344","Sedang"
"24345","Sedang"
"24346","Sedang"
"24347","Sedang"
"24348","Sedang"
"24349","Sedang"
"24350","Sedang"
"24351","Sedang"
"24352","Sedang"
"24353","Sedang"
"24354","Sedang"
"24355","Sedang"
"24356","Sedang"
"24357","Sedang"
"24358","Sedang"
"24359","Sedang"
"24360","Sedang"
"24361","Sedang"
"24362","Sedang"
"24363","Sedang"
"24364","Sedang"
"24365","Sedang"
"24366","Sedang"
"24367","Sedang"
"24368","Sedang"
"24369","Sedang"
"24370","Sedang"
"24371","Sedang"
"24372","Sedang"
"24373","Sedang"
"24374","Sedang"
"24375","Sedang"
"24376","Sedang"
"24377","Sedang"
"24378","Sedang"
"24379","Sedang"
"24380","Sedang"
"24381","Sedang"
"24382","Sedang"
"24383","Sedang"
"24384","Sedang"
"24385","Sedang"
"24386","Sedang"
"24387","Sedang"
"24388","Sedang"
"24389","Sedang"
"24390","Sedang"
"24391","Sedang"
"24392","Sedang"
"24393","Sedang"
"24394","Sedang"
"24395","Sedang"
"24396","Sedang"
"24397","Sedang"
"24398","Sedang"
"24399","Sedang"
"24400","Sedang"
"24401","Sedang"
"24402","Sedang"
"24403","Sedang"
"24404","Sedang"
"24405","Sedang"
"24406","Sedang"
"24407","Sedang"
"24408","Sedang"
"24409","Sedang"
"24410","Sedang"
"24411","Sedang"
"24412","Sedang"
"24413","Sedang"
"24414","Sedang"
"24415","Sedang"
"24416","Sedang"
"24417","Sedang"
"24418","Sedang"
"24419","Sedang"
"24420","Sedang"
"24421","Sedang"
"24422","Sedang"
"24423","Sedang"
"24424","Sedang"
"24425","Sedang"
"24426","Sedang"
"24427","Sedang"
"24428","Sedang"
"24429","Sedang"
"24430","Sedang"
"24431","Sedang"
"24432","Sedang"
"24433","Sedang"
"24434","Sedang"
"24435","Sedang"
"24436","Sedang"
"24437","Sedang"
"24438","Sedang"
"24439","Sedang"
"24440","Sedang"
"24441","Sedang"
"24442","Sedang"
"24443","Sedang"
"24444","Sedang"
"24445","Sedang"
"24446","Sedang"
"24447","Sedang"
"24448","Sedang"
"24449","Sedang"
"24450","Sedang"
"24451","Sedang"
"24452","Sedang"
"24453","Sedang"
"24454","Sedang"
"24455","Sedang"
"24456","Sedang"
"24457","Sedang"
"24458","Sedang"
"24459","Sedang"
"24460","Sedang"
"24461","Sedang"
"24462","Sedang"
"24463","Sedang"
"24464","Sedang"
"24465","Sedang"
"24466","Sedang"
"24467","Sedang"
"24468","Sedang"
"24469","Sedang"
"24470","Sedang"
"24471","Sedang"
"24472","Sedang"
"24473","Sedang"
"24474","Sedang"
"24475","Sedang"
"24476","Sedang"
"24477","Sedang"
"24478","Sedang"
"24479","Sedang"
"24480","Sedang"
"24481","Sedang"
"24482","Sedang"
"24483","Sedang"
"24484","Sedang"
"24485","Sedang"
"24486","Sedang"
"24487","Sedang"
"24488","Sedang"
"24489","Sedang"
"24490","Sedang"
"24491","Sedang"
"24492","Sedang"
"24493","Sedang"
"24494","Sedang"
"24495","Sedang"
"24496","Sedang"
"24497","Sedang"
"24498","Sedang"
"24499","Sedang"
"24500","Sedang"
"24501","Sedang"
"24502","Sedang"
"24503","Sedang"
"24504","Sedang"
"24505","Sedang"
"24506","Sedang"
"24507","Sedang"
"24508","Sedang"
"24509","Sedang"
"24510","Sedang"
"24511","Sedang"
"24512","Sedang"
"24513","Sedang"
"24514","Sedang"
"24515","Sedang"
"24516","Sedang"
"24517","Sedang"
"24518","Sedang"
"24519","Sedang"
"24520","Sedang"
"24521","Sedang"
"24522","Sedang"
"24523","Sedang"
"24524","Sedang"
"24525","Sedang"
"24526","Sedang"
"24527","Sedang"
"24528","Sedang"
"24529","Sedang"
"24530","Sedang"
"24531","Sedang"
"24532","Sedang"
"24533","Sedang"
"24534","Sedang"
"24535","Sedang"
"24536","Sedang"
"24537","Sedang"
"24538","Sedang"
"24539","Sedang"
"24540","Sedang"
"24541","Sedang"
"24542","Sedang"
"24543","Sedang"
"24544","Sedang"
"24545","Sedang"
"24546","Sedang"
"24547","Sedang"
"24548","Sedang"
"24549","Sedang"
"24550","Sedang"
"24551","Sedang"
"24552","Sedang"
"24553","Sedang"
"24554","Sedang"
"24555","Sedang"
"24556","Sedang"
"24557","Sedang"
"24558","Sedang"
"24559","Sedang"
"24560","Sedang"
"24561","Sedang"
"24562","Sedang"
"24563","Sedang"
"24564","Sedang"
"24565","Sedang"
"24566","Sedang"
"24567","Sedang"
"24568","Sedang"
"24569","Sedang"
"24570","Sedang"
"24571","Sedang"
"24572","Sedang"
"24573","Sedang"
"24574","Sedang"
"24575","Sedang"
"24576","Sedang"
"24577","Sedang"
"24578","Sedang"
"24579","Sedang"
"24580","Sedang"
"24581","Sedang"
"24582","Sedang"
"24583","Sedang"
"24584","Sedang"
"24585","Sedang"
"24586","Sedang"
"24587","Sedang"
"24588","Sedang"
"24589","Sedang"
"24590","Sedang"
"24591","Sedang"
"24592","Sedang"
"24593","Sedang"
"24594","Sedang"
"24595","Sedang"
"24596","Sedang"
"24597","Sedang"
"24598","Sedang"
"24599","Sedang"
"24600","Sedang"
"24601","Sedang"
"24602","Sedang"
"24603","Sedang"
"24604","Sedang"
"24605","Sedang"
"24606","Sedang"
"24607","Sedang"
"24608","Sedang"
"24609","Sedang"
"24610","Sedang"
"24611","Sedang"
"24612","Sedang"
"24613","Sedang"
"24614","Sedang"
"24615","Sedang"
"24616","Sedang"
"24617","Sedang"
"24618","Sedang"
"24619","Sedang"
"24620","Sedang"
"24621","Sedang"
"24622","Sedang"
"24623","Sedang"
"24624","Sedang"
"24625","Sedang"
"24626","Sedang"
"24627","Sedang"
"24628","Sedang"
"24629","Sedang"
"24630","Sedang"
"24631","Sedang"
"24632","Sedang"
"24633","Sedang"
"24634","Sedang"
"24635","Sedang"
"24636","Sedang"
"24637","Sedang"
"24638","Sedang"
"24639","Sedang"
"24640","Sedang"
"24641","Sedang"
"24642","Sedang"
"24643","Sedang"
"24644","Sedang"
"24645","Sedang"
"24646","Sedang"
"24647","Sedang"
"24648","Sedang"
"24649","Sedang"
"24650","Sedang"
"24651","Sedang"
"24652","Sedang"
"24653","Sedang"
"24654","Sedang"
"24655","Sedang"
"24656","Sedang"
"24657","Sedang"
"24658","Sedang"
"24659","Sedang"
"24660","Sedang"
"24661","Sedang"
"24662","Sedang"
"24663","Sedang"
"24664","Sedang"
"24665","Sedang"
"24666","Sedang"
"24667","Sedang"
"24668","Sedang"
"24669","Sedang"
"24670","Sedang"
"24671","Sedang"
"24672","Sedang"
"24673","Sedang"
"24674","Sedang"
"24675","Sedang"
"24676","Sedang"
"24677","Sedang"
"24678","Sedang"
"24679","Sedang"
"24680","Sedang"
"24681","Sedang"
"24682","Sedang"
"24683","Sedang"
"24684","Sedang"
"24685","Sedang"
"24686","Sedang"
"24687","Sedang"
"24688","Sedang"
"24689","Sedang"
"24690","Sedang"
"24691","Sedang"
"24692","Sedang"
"24693","Sedang"
"24694","Sedang"
"24695","Sedang"
"24696","Sedang"
"24697","Sedang"
"24698","Sedang"
"24699","Sedang"
"24700","Sedang"
"24701","Sedang"
"24702","Sedang"
"24703","Sedang"
"24704","Sedang"
"24705","Sedang"
"24706","Sedang"
"24707","Sedang"
"24708","Sedang"
"24709","Sedang"
"24710","Sedang"
"24711","Sedang"
"24712","Sedang"
"24713","Sedang"
"24714","Sedang"
"24715","Sedang"
"24716","Sedang"
"24717","Sedang"
"24718","Sedang"
"24719","Sedang"
"24720","Sedang"
"24721","Sedang"
"24722","Sedang"
"24723","Sedang"
"24724","Sedang"
"24725","Sedang"
"24726","Sedang"
"24727","Sedang"
"24728","Sedang"
"24729","Sedang"
"24730","Sedang"
"24731","Sedang"
"24732","Sedang"
"24733","Sedang"
"24734","Sedang"
"24735","Sedang"
"24736","Sedang"
"24737","Sedang"
"24738","Sedang"
"24739","Sedang"
"24740","Sedang"
"24741","Sedang"
"24742","Sedang"
"24743","Sedang"
"24744","Sedang"
"24745","Sedang"
"24746","Sedang"
"24747","Sedang"
"24748","Sedang"
"24749","Sedang"
"24750","Sedang"
"24751","Sedang"
"24752","Sedang"
"24753","Sedang"
"24754","Sedang"
"24755","Sedang"
"24756","Sedang"
"24757","Sedang"
"24758","Sedang"
"24759","Sedang"
"24760","Sedang"
"24761","Sedang"
"24762","Sedang"
"24763","Sedang"
"24764","Sedang"
"24765","Sedang"
"24766","Sedang"
"24767","Sedang"
"24768","Sedang"
"24769","Sedang"
"24770","Sedang"
"24771","Sedang"
"24772","Sedang"
"24773","Sedang"
"24774","Sedang"
"24775","Sedang"
"24776","Sedang"
"24777","Sedang"
"24778","Sedang"
"24779","Sedang"
"24780","Sedang"
"24781","Sedang"
"24782","Sedang"
"24783","Sedang"
"24784","Sedang"
"24785","Sedang"
"24786","Sedang"
"24787","Sedang"
"24788","Sedang"
"24789","Sedang"
"24790","Sedang"
"24791","Sedang"
"24792","Sedang"
"24793","Sedang"
"24794","Sedang"
"24795","Sedang"
"24796","Sedang"
"24797","Sedang"
"24798","Sedang"
"24799","Sedang"
"24800","Sedang"
"24801","Sedang"
"24802","Sedang"
"24803","Sedang"
"24804","Sedang"
"24805","Sedang"
"24806","Sedang"
"24807","Sedang"
"24808","Sedang"
"24809","Sedang"
"24810","Sedang"
"24811","Sedang"
"24812","Sedang"
"24813","Sedang"
"24814","Sedang"
"24815","Sedang"
"24816","Sedang"
"24817","Sedang"
"24818","Sedang"
"24819","Sedang"
"24820","Sedang"
"24821","Sedang"
"24822","Sedang"
"24823","Sedang"
"24824","Sedang"
"24825","Sedang"
"24826","Sedang"
"24827","Sedang"
"24828","Sedang"
"24829","Sedang"
"24830","Sedang"
"24831","Sedang"
"24832","Sedang"
"24833","Sedang"
"24834","Sedang"
"24835","Sedang"
"24836","Sedang"
"24837","Sedang"
"24838","Sedang"
"24839","Sedang"
"24840","Sedang"
"24841","Sedang"
"24842","Sedang"
"24843","Sedang"
"24844","Sedang"
"24845","Sedang"
"24846","Sedang"
"24847","Sedang"
"24848","Sedang"
"24849","Sedang"
"24850","Sedang"
"24851","Sedang"
"24852","Sedang"
"24853","Sedang"
"24854","Sedang"
"24855","Sedang"
"24856","Sedang"
"24857","Sedang"
"24858","Sedang"
"24859","Sedang"
"24860","Sedang"
"24861","Sedang"
"24862","Sedang"
"24863","Sedang"
"24864","Sedang"
"24865","Sedang"
"24866","Sedang"
"24867","Sedang"
"24868","Sedang"
"24869","Sedang"
"24870","Sedang"
"24871","Sedang"
"24872","Sedang"
"24873","Sedang"
"24874","Sedang"
"24875","Sedang"
"24876","Sedang"
"24877","Sedang"
"24878","Sedang"
"24879","Sedang"
"24880","Sedang"
"24881","Sedang"
"24882","Sedang"
"24883","Sedang"
"24884","Sedang"
"24885","Sedang"
"24886","Sedang"
"24887","Sedang"
"24888","Sedang"
"24889","Sedang"
"24890","Sedang"
"24891","Sedang"
"24892","Sedang"
"24893","Sedang"
"24894","Sedang"
"24895","Sedang"
"24896","Sedang"
"24897","Sedang"
"24898","Sedang"
"24899","Sedang"
"24900","Sedang"
"24901","Sedang"
"24902","Sedang"
"24903","Sedang"
"24904","Sedang"
"24905","Sedang"
"24906","Sedang"
"24907","Sedang"
"24908","Sedang"
"24909","Sedang"
"24910","Sedang"
"24911","Sedang"
"24912","Sedang"
"24913","Sedang"
"24914","Sedang"
"24915","Sedang"
"24916","Sedang"
"24917","Sedang"
"24918","Sedang"
"24919","Sedang"
"24920","Sedang"
"24921","Sedang"
"24922","Sedang"
"24923","Sedang"
"24924","Sedang"
"24925","Sedang"
"24926","Sedang"
"24927","Sedang"
"24928","Sedang"
"24929","Sedang"
"24930","Sedang"
"24931","Sedang"
"24932","Sedang"
"24933","Sedang"
"24934","Sedang"
"24935","Sedang"
"24936","Sedang"
"24937","Sedang"
"24938","Sedang"
"24939","Sedang"
"24940","Sedang"
"24941","Sedang"
"24942","Sedang"
"24943","Sedang"
"24944","Sedang"
"24945","Sedang"
"24946","Sedang"
"24947","Sedang"
"24948","Sedang"
"24949","Sedang"
"24950","Sedang"
"24951","Sedang"
"24952","Sedang"
"24953","Sedang"
"24954","Sedang"
"24955","Sedang"
"24956","Sedang"
"24957","Sedang"
"24958","Sedang"
"24959","Sedang"
"24960","Sedang"
"24961","Sedang"
"24962","Sedang"
"24963","Sedang"
"24964","Sedang"
"24965","Sedang"
"24966","Sedang"
"24967","Sedang"
"24968","Sedang"
"24969","Sedang"
"24970","Sedang"
"24971","Sedang"
"24972","Sedang"
"24973","Sedang"
"24974","Sedang"
"24975","Sedang"
"24976","Sedang"
"24977","Sedang"
"24978","Sedang"
"24979","Sedang"
"24980","Sedang"
"24981","Sedang"
"24982","Sedang"
"24983","Sedang"
"24984","Sedang"
"24985","Sedang"
"24986","Sedang"
"24987","Sedang"
"24988","Sedang"
"24989","Sedang"
"24990","Sedang"
"24991","Sedang"
"24992","Sedang"
"24993","Sedang"
"24994","Sedang"
"24995","Sedang"
"24996","Sedang"
"24997","Sedang"
"24998","Sedang"
"24999","Sedang"
"25000","Sedang"
"25001","Sedang"
"25002","Sedang"
"25003","Sedang"
"25004","Sedang"
"25005","Sedang"
"25006","Sedang"
"25007","Sedang"
"25008","Sedang"
"25009","Sedang"
"25010","Sedang"
"25011","Sedang"
"25012","Sedang"
"25013","Sedang"
"25014","Sedang"
"25015","Sedang"
"25016","Sedang"
"25017","Sedang"
"25018","Sedang"
"25019","Sedang"
"25020","Sedang"
"25021","Sedang"
"25022","Sedang"
"25023","Sedang"
"25024","Sedang"
"25025","Sedang"
"25026","Sedang"
"25027","Sedang"
"25028","Sedang"
"25029","Sedang"
"25030","Sedang"
"25031","Sedang"
"25032","Sedang"
"25033","Sedang"
"25034","Sedang"
"25035","Sedang"
"25036","Sedang"
"25037","Sedang"
"25038","Sedang"
"25039","Sedang"
"25040","Sedang"
"25041","Sedang"
"25042","Sedang"
"25043","Sedang"
"25044","Sedang"
"25045","Sedang"
"25046","Sedang"
"25047","Sedang"
"25048","Sedang"
"25049","Sedang"
"25050","Sedang"
"25051","Sedang"
"25052","Sedang"
"25053","Sedang"
"25054","Sedang"
"25055","Sedang"
"25056","Sedang"
"25057","Sedang"
"25058","Sedang"
"25059","Sedang"
"25060","Sedang"
"25061","Sedang"
"25062","Sedang"
"25063","Sedang"
"25064","Sedang"
"25065","Sedang"
"25066","Sedang"
"25067","Sedang"
"25068","Sedang"
"25069","Sedang"
"25070","Sedang"
"25071","Sedang"
"25072","Sedang"
"25073","Sedang"
"25074","Sedang"
"25075","Sedang"
"25076","Sedang"
"25077","Sedang"
"25078","Sedang"
"25079","Sedang"
"25080","Sedang"
"25081","Sedang"
"25082","Sedang"
"25083","Sedang"
"25084","Sedang"
"25085","Sedang"
"25086","Sedang"
"25087","Sedang"
"25088","Sedang"
"25089","Sedang"
"25090","Sedang"
"25091","Sedang"
"25092","Sedang"
"25093","Sedang"
"25094","Sedang"
"25095","Sedang"
"25096","Sedang"
"25097","Sedang"
"25098","Sedang"
"25099","Sedang"
"25100","Sedang"
"25101","Sedang"
"25102","Sedang"
"25103","Sedang"
"25104","Sedang"
"25105","Sedang"
"25106","Sedang"
"25107","Sedang"
"25108","Sedang"
"25109","Sedang"
"25110","Sedang"
"25111","Sedang"
"25112","Sedang"
"25113","Sedang"
"25114","Sedang"
"25115","Sedang"
"25116","Sedang"
"25117","Sedang"
"25118","Sedang"
"25119","Sedang"
"25120","Sedang"
"25121","Sedang"
"25122","Sedang"
"25123","Sedang"
"25124","Sedang"
"25125","Sedang"
"25126","Sedang"
"25127","Sedang"
"25128","Sedang"
"25129","Sedang"
"25130","Sedang"
"25131","Sedang"
"25132","Sedang"
"25133","Sedang"
"25134","Sedang"
"25135","Sedang"
"25136","Sedang"
"25137","Sedang"
"25138","Sedang"
"25139","Sedang"
"25140","Sedang"
"25141","Sedang"
"25142","Sedang"
"25143","Sedang"
"25144","Sedang"
"25145","Sedang"
"25146","Sedang"
"25147","Sedang"
"25148","Sedang"
"25149","Sedang"
"25150","Sedang"
"25151","Sedang"
"25152","Sedang"
"25153","Sedang"
"25154","Sedang"
"25155","Sedang"
"25156","Sedang"
"25157","Sedang"
"25158","Sedang"
"25159","Sedang"
"25160","Sedang"
"25161","Sedang"
"25162","Sedang"
"25163","Sedang"
"25164","Sedang"
"25165","Sedang"
"25166","Sedang"
"25167","Sedang"
"25168","Sedang"
"25169","Sedang"
"25170","Sedang"
"25171","Sedang"
"25172","Sedang"
"25173","Sedang"
"25174","Sedang"
"25175","Sedang"
"25176","Sedang"
"25177","Sedang"
"25178","Sedang"
"25179","Sedang"
"25180","Sedang"
"25181","Sedang"
"25182","Sedang"
"25183","Sedang"
"25184","Sedang"
"25185","Sedang"
"25186","Sedang"
"25187","Sedang"
"25188","Sedang"
"25189","Sedang"
"25190","Sedang"
"25191","Sedang"
"25192","Sedang"
"25193","Sedang"
"25194","Sedang"
"25195","Sedang"
"25196","Sedang"
"25197","Sedang"
"25198","Sedang"
"25199","Sedang"
"25200","Sedang"
"25201","Sedang"
"25202","Sedang"
"25203","Sedang"
"25204","Sedang"
"25205","Sedang"
"25206","Sedang"
"25207","Sedang"
"25208","Sedang"
"25209","Sedang"
"25210","Sedang"
"25211","Sedang"
"25212","Sedang"
"25213","Sedang"
"25214","Sedang"
"25215","Sedang"
"25216","Sedang"
"25217","Sedang"
"25218","Sedang"
"25219","Sedang"
"25220","Sedang"
"25221","Sedang"
"25222","Sedang"
"25223","Sedang"
"25224","Sedang"
"25225","Sedang"
"25226","Sedang"
"25227","Sedang"
"25228","Sedang"
"25229","Sedang"
"25230","Sedang"
"25231","Sedang"
"25232","Sedang"
"25233","Sedang"
"25234","Sedang"
"25235","Sedang"
"25236","Sedang"
"25237","Sedang"
"25238","Sedang"
"25239","Sedang"
"25240","Sedang"
"25241","Sedang"
"25242","Sedang"
"25243","Sedang"
"25244","Sedang"
